"","Code_ADN","Code","Nind","X50.floraison","Nbtalles","Epiaison","Longbrin","Diambrin","LongEpi","DiamEpi","PEpi","P1000","Pgrains","Tutiles","Tsteriles","essai","repetition","ID"
"476","So-10-20347-01","Pod_71",6,56.5,8.66666666666667,56.6666666666667,222.833333333333,1.62333333333333,50.1666666666667,2.50166666666667,54.432,7.23833333333333,38.325,3.66666666666667,5.33333333333333,"B","4",476
"477","So-10-20347-02","Pod_72",6,52.5,11.5,53.3333333333333,241.733333333333,1.69666666666667,59.5,2.80666666666667,64.576,8.782,37.532,4.33333333333333,7,"B","4",477
"478","So-10-20347-03","Pod_73",8,54.5,9.125,56.25,248.125,1.86,66.1125,2.4775,56.3266666666667,5.93333333333333,25.2466666666667,3.5,5.125,"B","4",478
"479","So-10-20363-02","Pod_75",6,50,13.6666666666667,50,227.833333333333,1.50833333333333,49.5,2.14,44.8,6.2425,39.4381257680492,6.16666666666667,7.5,"B","4",479
"480","So-10-56965-01","Pod_77",8,51.5,9,52.625,257.125,1.80375,68.5,2.73625,76.2,8.11075148809524,39.4381257680492,4,5.25,"B","4",480
"481","So-10-56965-02","Pod_78",8,55,10.25,54.875,208,1.75875,51.5,2.97625,70.3233333333333,7.64666666666667,31.286,5.875,4.75,"B","4",481
"482","So-10-56965-03","Pod_79",7,57,11.8571428571429,57.5714285714286,221.428571428571,1.52285714285714,50.4285714285714,2.36714285714286,58.0116666666667,8.2275,36.0225,4.42857142857143,7,"B","4",482
"483","So-21-1061629-01","Pod_80",8,45.5,10.375,46.125,221.571428571429,1.36857142857143,44.5714285714286,1.82857142857143,28.494,9.0875,13.6875,5.5,4.375,"B","4",483
"484","So-21-1061629-02","Pod_81",7,54,16.8571428571429,53,245.628571428571,1.61571428571429,54,2.48571428571429,78.075,8.155,44.41,6.14285714285714,9.57142857142857,"B","4",484
"485","So-21-28371-01","Pod_83",6,57,11.5,55.8333333333333,225,1.62833333333333,66,2.485,72.2983333333333,8.14733333333333,31.1916666666667,4.33333333333333,7,"B","4",485
"486","So-21-28371-04","Pod_86",7,55,10.1428571428571,55.4285714285714,233.166666666667,1.55,61.1666666666667,2.33833333333333,52.702,7.516,28.194,4.85714285714286,4.42857142857143,"B","4",486
"487","So-21-28423-01","Pod_87",7,58,10.8571428571429,58.8571428571429,241.857142857143,2.11142857142857,50.0714285714286,2.67714285714286,72.735,6.73666666666667,36.1116666666667,4.71428571428571,6,"B","4",487
"488","So-21-28423-02","Pod_88",7,53,10.7142857142857,54.7142857142857,236.142857142857,2.00714285714286,56.2142857142857,2.86,76.3771428571429,8.29428571428571,45.0071428571429,3.14285714285714,7.28571428571429,"B","4",488
"489","So-21-28423-03","Pod_89",8,56,13.75,55.375,260.55,1.915,55.875,3.07625,66.5975,7.86625,34.65375,6.25,7.625,"B","4",489
"490","So-21-28425-01","Pod_90",7,54,9.42857142857143,55.2857142857143,236.571428571429,1.63857142857143,53,2.59857142857143,54.1742857142857,7.43285714285714,33.4014285714286,3.85714285714286,5.28571428571429,"B","4",490
"491","So-21-28425-02","Pod_91",7,59,9.85714285714286,61,267.928571428571,2.11142857142857,71.7285714285714,3.59714285714286,112.902857142857,8.61,58.6342857142857,3,6.57142857142857,"B","4",491
"492","So-21-28425-03","Pod_92",8,56,10,56.625,267.625,1.86625,64.5,2.79125,94.6042857142857,8.88857142857143,41.8914285714286,3.375,6.75,"B","4",492
"493","So-21-28449-01","Pod_93",4,52,9.5,52.25,225.25,1.6775,47.875,2.3,55.3225,7.185,35.11,3.75,5.75,"B","4",493
"494","So-21-28449-02","Pod_94",8,51.5,11,51.875,229.5625,1.5775,50,2.7025,68.53375,8.4,36.57625,5.5,5,"B","4",494
"495","So-21-28449-04","Pod_96",6,49.5,13.3333333333333,50,214.4,1.52,54.5,2.534,72.345,8.152,34.948,6,7.66666666666667,"B","4",495
"496","So-21-29822-01","Pod_97",8,56.5,11.5,57.625,283.5,1.86,91.125,2.9375,101.76,8.92875,49.5071428571429,4.25,7.375,"B","4",496
"497","So-21-29822-02","Pod_98",8,54,9.75,54.25,285,1.80142857142857,85.5714285714286,2.81714285714286,64.9475,9.67428571428571,39.3975,3.25,6.625,"B","4",497
"498","So-21-30218-01","Pod_99",8,53.5,9,53.375,242.771428571429,2.23375,62.6625,3.16,71.4553605188344,8.11075148809524,39.4381257680492,3,5.75,"B","4",498
"499","So-21-30507-02","Pod_103",7,48,12.4285714285714,49.8571428571429,238.285714285714,1.60142857142857,56.6428571428571,2.13428571428571,70.2899099559355,7.63195580726092,33.84,6,6.28571428571429,"B","4",499
"500","So-6-3189-01","Pod_111",7,59,8.85714285714286,59.5714285714286,205,1.79571428571429,60.7142857142857,2.83428571428571,65.635,7.33,38.1684663211482,2.57142857142857,6,"B","4",500
"501","So-6-3189-02","Pod_112",7,53,12,55.8571428571429,254.642857142857,1.93428571428571,69.3333333333333,2.68,71.69,7.63195580726092,38.1684663211482,4.28571428571429,7.85714285714286,"B","4",501
"502","So-6-3189-03","Pod_113",8,59,13.625,58.875,251.0875,1.96625,71.5,2.85125,47.175,6.49,38.1684663211482,3.75,9.25,"B","4",502
"503","So-6-4253-02","Pod_117",5,51,9,51.6,227,1.5925,67,2.1525,49.855,6.23,38.1684663211482,4.4,4.2,"B","4",503
"504","So-6-51263-01","Pod_120",-2,63.6813071646341,11.0922743301046,63.9743823043699,262.312591009727,1.78597904643946,58.8659570539344,2.63954510108159,70.2899099559355,7.63195580726092,38.1684663211482,4.69623348577236,6.21881903903388,"B","4",504
"505","So-8-11559-03","Pod_124",8,49,10.5,50.75,242,1.67428571428571,60.7142857142857,2.45857142857143,48.96,8.7,47.16,4.875,5.125,"B","4",505
"506","So-8-6858-03","Pod_134",8,53,12.5,55,249.025,1.75875,62.2625,2.58,78.8,8.25,34.89,4.625,7.875,"B","4",506
"507","So-8-7024-02","Pod_136",8,50,9.75,49.875,253.5,1.8325,60.75,2.56,70.2899099559355,7.63195580726092,38.1684663211482,5.25,4.375,"B","4",507
"508","So-8-7024-03","Pod_137",6,51.5,12.6666666666667,51.8333333333333,221.466666666667,1.655,51.8333333333333,2.295,52.0075,6.68,38.1684663211482,6,6.66666666666667,"B","4",508
"509","So-10-20117-01","Pod_54",8,49,12.75,48.625,212.25,1.62,53,2.24125,70.2899099559355,7.63195580726092,38.1684663211482,6.25,6.5,"B","4",509
"510","So-10-20302-02","Pod_61",6,52,8.66666666666667,53.8333333333333,209.833333333333,1.44,56.6666666666667,2.12333333333333,70.2899099559355,7.63195580726092,38.1684663211482,3.83333333333333,4.16666666666667,"B","4",510
"511","So-10-20333-05","Pod_70",8,50.5,9.625,50,251.875,1.55875,67.125,2.48875,87.9775,8.82,38.1684663211482,3.875,5.625,"B","4",511
"512","So-10-20363-01","Pod_74",7,52,11.1428571428571,51,232.985714285714,1.61285714285714,53.1428571428571,2.34714285714286,39.66,7.63195580726092,38.1684663211482,4.85714285714286,6.28571428571429,"B","4",512
"513","So-10-20363-03","Pod_76",8,55,8.5,56.125,233,1.50428571428571,49.5714285714286,2.43428571428571,34,7.08,15.41,4,4.875,"B","4",513
"514","So-21-1061629-03","Pod_82",8,48,11.5,47.25,235.75,1.46875,54.8125,2.1275,27.145,8.125,14.5275,7,4.5,"B","4",514
"515","So-21-28371-02","Pod_84",7,51,15.2857142857143,50.8571428571429,224.342857142857,1.58285714285714,49.1428571428571,2.45714285714286,70.2899099559355,7.63195580726092,38.1684663211482,5.71428571428571,9,"B","4",515
"516","So-21-28371-03","Pod_85",8,54,9.5,54,241.525,1.76375,66.2625,2.6375,85.33,8.725,49.5225,4.75,4.875,"B","4",516
"517","Sa-21-30147-04","Ma_10",7,80,9.285714286,79.71428571,267.8571429,1.6325,49.14285714,2.621428571,65.45857143,5.794285714,33.08714286,4.571428571,4.285714286,"B","5",517
"518","Sa-21-30218-01","Ma_11",8,79,9.625,79.42857143,331.2857143,1.851428571,53.71428571,2.425714286,57.41571429,6.445714286,24.73833333,6.375,3.25,"B","5",518
"519","Sa-21-30218-02","Ma_12",7,82,18.57142857,84,321.8571429,1.995714286,61.28571429,2.714285714,72.27,6.981666667,31.29333333,6.571428571,12.14285714,"B","5",519
"520","Sa-8-12129-01","Ma_125",6,89,16.66666667,87.66666667,310,1.841666667,61.33333333,2.713333333,59.36666667,6.899362027,33.19333333,4.833333333,12.16666667,"B","5",520
"521","Sa-8-12129-02","Ma_126",7,86,9.142857143,86.57142857,316.4285714,2.101428571,62.57142857,2.95,84.97571429,7.125714286,44.98857143,5.142857143,4.142857143,"B","5",521
"522","Sa-8-12129-03","Ma_127",8,84.5,10.625,84.75,348.75,2.01875,66.75,2.6425,80.03125,6.30375,49.125,6.375,4.125,"B","5",522
"523","Sa-8-12129-04","Ma_128",8,90,15.125,89.875,274.25,2.32125,58.25,3.39375,79.08571429,6.3575,31.29714286,4.75,10.625,"B","5",523
"524","Sa-21-30218-03","Ma_13",4,86.5,14.75,87.25,370.25,1.8375,69.25,2.715,101.93,7.11,52.86,6.25,8,"B","5",524
"525","Sa-21-30507-01","Ma_14",8,85,12.375,84.5,323.875,1.86875,54.4375,2.89375,75.3525,6.42375,49.28,7,5,"B","5",525
"526","Sa-21-30515-02","Ma_15",8,82,10.5,81.71428571,302.75,1.94625,51,2.5075,73.4825,7.31,43.6425,5.375,4.75,"B","5",526
"527","Sa-21-30529-02","Ma_17",6,88,10.16666667,87.33333333,321.6666667,2.043333333,59.66666667,2.871666667,96.23333333,7.688333333,47.29333333,4.666666667,5.333333333,"B","5",527
"528","Sa-21-28423-02","Ma_18",7,85,16.57142857,84.85714286,324.5714286,2.042857143,53,2.85,81.74714286,6.565714286,39.26285714,5.428571429,11.28571429,"B","5",528
"529","Sa-21-30507-02","Ma_2",6,83,11.5,82.28571429,306.7142857,2.084285714,54.14285714,2.608571429,74.65,8.484285714,36.30571429,5.714285714,4.833333333,"B","5",529
"530","Sa-21-30515-01","Ma_20",8,83,10.75,82.625,337.5,2.05125,55.8125,2.89875,86.46375,6.8875,51.75,6.125,4.5,"B","5",530
"531","Sa-21-30529-03","Ma_21",8,83.5,10.25,84,323.5714286,1.927142857,52.64285714,2.738571429,79.49714286,7.17,56.37142857,5.75,4.125,"B","5",531
"532","Sa-21-82410-01","Ma_22",8,84,14.875,84,347.625,1.77875,61.375,2.8075,72.17625,7.267142857,42.11375,5.375,9.375,"B","5",532
"533","Sa-21-82410-02","Ma_23",8,85.5,10.625,86,331.375,1.748571429,64.25,2.684285714,76.2475,5.8525,30.16857143,5.875,5,"B","5",533
"534","Sa-21-82410-03","Ma_24",6,79.5,8.833333333,76.5,309,1.815,52.21666667,2.591666667,63.73666667,7.356666667,36.49833333,4.833333333,4.166666667,"B","5",534
"535","Sa-21-82410-04","Ma_25",8,78,10,78.28571429,293.375,1.85125,55.875,2.465,67.96625,6.7925,30.86875,5.5,4.125,"B","5",535
"536","Sa-24-60424-03","Ma_28",6,85,10,84.66666667,358,2.02,61.5,2.745,93.15833333,7.496666667,45.83166667,6.333333333,3.333333333,"B","5",536
"537","Sa-21-28423-03","Ma_3",7,86,9.714285714,85.14285714,336.4285714,2.02,57.14285714,2.567142857,75.45857143,6.742857143,47.51857143,5.571428571,4.142857143,"B","5",537
"538","Sa-6-3189-01","Ma_30",7,83,11.57142857,83.14285714,276.1428571,1.905714286,58.42857143,2.702857143,72.26571429,7.614285714,33.71,6.428571429,5.142857143,"B","5",538
"539","Sa-6-3189-02","Ma_31",8,85.5,16.625,85.375,312.75,1.65375,54.875,2.9275,75.445,6.4775,47.93375,6.125,10,"B","5",539
"540","Sa-6-3189-03","Ma_32",8,83,11.875,82.75,349.375,2.044285714,56.625,2.5675,72.92285714,8.861428571,49.25285714,7.125,4.75,"B","5",540
"541","Sa-6-3385-01","Ma_34",8,81,12.625,80.875,335.875,1.68625,52.8125,2.2725,62.00375,6.48,22.76875,8.25,4.125,"B","5",541
"542","Sa-6-4253-01","Ma_35",7,84,10.14285714,82.85714286,275.4285714,1.961428571,48.57142857,2.57,73.95714286,6.521428571,39.59,6,4.285714286,"B","5",542
"543","Sa-6-4253-02","Ma_36",7,84,12,84.28571429,267,1.807142857,53,2.641428571,73.47714286,7.154285714,47.74166667,7,5,"B","5",543
"544","Sa-6-51263-01","Ma_37",7,85,11.42857143,83.57142857,327.1666667,1.953333333,50.13333333,2.796666667,74.79,6.145,43.13166667,5.571428571,5.857142857,"B","5",544
"545","Sa-6-51263-02","Ma_38",8,80,10,76.5,282.25,1.89875,49.125,2.54,73.52,8.9975,34.8175,5.5,4.625,"B","5",545
"546","Sa-8-11559-01","Ma_39",7,78,14,78.71428571,323.7142857,1.672857143,48,2.558571429,59.44142857,6.401428571,35.31571429,5.714285714,8.285714286,"B","5",546
"547","Sa-8-11559-03","Ma_41",8,83,9.625,82.875,304.5714286,1.874285714,52.57142857,2.645714286,81.58571429,7.385714286,52.01857143,5.125,4.25,"B","5",547
"548","Sa-8-7085-01","Ma_42",8,84,10.875,84.25,333.875,1.88125,56.4,2.79375,72.74714286,6.2525,41.61625,7.125,4.125,"B","5",548
"549","Sa-8-7085-02","Ma_43",8,86,16.125,85.75,312.75,1.79375,55.75,2.89125,79.675,5.985,47.08571429,6,9.875,"B","5",549
"550","Sa-8-7085-03","Ma_44",7,86,13.71428571,85.28571429,349.4285714,1.618571429,53.57142857,2.461428571,60.42714286,5.28,28.03142857,6.857142857,6.857142857,"B","5",550
"551","Sa-8-7085-04","Ma_45",8,82.5,8.75,83,317.25,1.88,48.75,2.84,73.99875,7.3775,45.4125,5.375,3.75,"B","5",551
"552","Sa-8-7085-05","Ma_46",7,84,13.28571429,84.42857143,310.8571429,1.57,58.5,2.727142857,71.85285714,5.921428571,44.48,6.142857143,6.571428571,"B","5",552
"553","Sa-8-7085-06","Ma_47",6,83,9,82.83333333,270.1666667,1.846,50.5,2.922,71.73333333,6.899362027,36.06,4.333333333,4.5,"B","5",553
"554","Sa-21-28425-02","Ma_5",8,85.5,8.875,85.75,331.375,1.954285714,63.85,2.74,79.755,7.4225,35.4275,5,3.5,"B","5",554
"555","Sa-21-30147-01","Ma_7",8,85,9.75,85.125,317,2.005,58.75,3.0625,83.9875,6.5525,35.06125,6.125,3.75,"B","5",555
"556","Sa-21-30147-02","Ma_8",8,84,8.125,83.375,313,1.9675,55.5,2.8475,77.6775,7.47,50.87375,4.75,3.375,"B","5",556
"557","Sa-21-30147-03","Ma_9",7,88,14.14285714,88.57142857,327.4285714,2.061428571,56,2.944285714,73.53333333,6.618571429,44.76,4.571428571,9.571428571,"B","5",557
"558","Sa-24-60424-01","Ma_26",-2,83.87804878,11.76800232,83.67029617,316.9398955,1.898372242,56.02617596,2.728244193,75.15853368,6.899362027,40.79456591,5.793554007,5.8757259,"B","5",558
"559","So-21-30218-02","Pod_100",-2,54,9.901348039,53.71428571,263.7142857,2.041428571,59.28571429,3.052857143,71.64714286,8.751428571,44.76714286,4.428571429,5.351365546,"B","5",559
"560","So-21-30218-03","Pod_101",6,56,10.16666667,56.66666667,237.5,1.89,62.66666667,2.961666667,93.62,8.473333333,53.34333333,3.166666667,7,"B","5",560
"561","So-21-30507-01","Pod_102",7,53,9.285714286,51.28571429,259.4285714,1.718571429,57,2.638571429,62.13857143,9.437142857,41.86833333,4,5.285714286,"B","5",561
"562","So-21-30522-01","Pod_105",8,54.5,10.5,53.375,228.8125,1.6725,61.5,2.465,75.65666667,7.498333333,34.43166667,4,6,"B","5",562
"563","So-21-30522-02","Pod_106",7,50,11.28571429,50.71428571,256.5714286,1.837142857,70.42857143,2.511428571,65.3475,8.463333333,34.536,4.428571429,6.428571429,"B","5",563
"564","So-21-30522-03","Pod_107",6,55,10.83333333,54,263.1428571,1.87,70.5,2.962857143,92.52142857,7.482857143,54.36285714,4.857142857,5.666666667,"B","5",564
"565","So-21-30529-01","Pod_108",7,54.5,7.714285714,53.625,237.75,1.6675,53.625,2.56375,75.77,6.7,37.98625,3.875,3.714285714,"B","5",565
"566","So-21-30529-02","Pod_109",7,46,12.57142857,46.57142857,246.1,1.642857143,51.05714286,2.592857143,45.375,7.641666667,25.98833333,6.428571429,6.142857143,"B","5",566
"567","So-21-30529-03","Pod_110",7,53,8,52.57142857,248.4285714,1.83,58.14285714,2.627142857,78.042,7.971666667,38.276,4.142857143,3.714285714,"B","5",567
"568","So-6-3385-01","Pod_114",7,57,8.142857143,57.71428571,238.4285714,1.77,58.71428571,2.834285714,67.34166667,9.686666667,34.306,2.714285714,5.142857143,"B","5",568
"569","So-6-3385-02","Pod_115",7,55,10,54.85714286,267.7142857,1.957142857,73.71428571,2.942857143,106.054,8.453333333,44.23,3.428571429,6.285714286,"B","5",569
"570","So-6-4253-01","Pod_116",8,52.5,9.25,52.5,265.25,1.9825,93.5,3.04625,79.21125,8.445,41.25,4.125,5.125,"B","5",570
"571","So-6-4452-01","Pod_118",8,51.5,9.75,51.25,236.875,1.73125,58.625,2.59625,69.80285714,8.658571429,41.64857143,4.375,5.5,"B","5",571
"572","So-6-4452-02","Pod_119",8,54,10.125,53.5,251,1.8025,65.25,2.6625,92.945,8.433333333,60.46333333,5,4.625,"B","5",572
"573","So-6-51263-02","Pod_121",8,53,8.625,53.625,250.1428571,1.8625,75.64285714,2.571428571,81.32571429,8.372857143,41.11571429,3.625,5,"B","5",573
"574","So-8-11559-01","Pod_122",8,54,8.125,54.625,255.625,1.8025,60.5,2.45625,74.79125,6.58375,34.40833333,3.25,4.75,"B","5",574
"575","So-8-11559-02","Pod_123",8,51,11.625,49.875,234.525,1.9375,54.875,2.484285714,66.73571429,7.198571429,39.82428571,5.625,5.125,"B","5",575
"576","So-8-6685-01","Pod_129",7,55,9.857142857,56.14285714,228,1.711428571,58.14285714,3.038571429,84.12666667,9.324285714,43.63142857,3.142857143,6.714285714,"B","5",576
"577","So-8-6685-02","Pod_130",8,54,10.375,53,212.5,1.4725,51.25,2.7225,67.84,7.948571429,36.08142857,4.25,5.875,"B","5",577
"578","So-8-6685-03","Pod_131",7,53,7.428571429,52,228.3333333,1.9,53.83333333,2.946666667,77.52,7.838333333,51.87666667,3.428571429,3.857142857,"B","5",578
"579","So-8-6858-02","Pod_133",8,50,10.125,49,199.625,1.5525,46.4375,2.405,54.58428571,7.155714286,21.88,4.25,5.375,"B","5",579
"580","So-8-7024-01","Pod_135",7,47.5,9.857142857,48.375,239.25,1.62375,55,2.2675,91.19333333,8.806666667,57.37333333,6.875,3.714285714,"B","5",580
"581","So-8-7291-01","Pod_138",8,56,7,55.625,251.5,1.8825,68.375,3.11625,106.5657143,8.797142857,67.34,3.75,3.375,"B","5",581
"582","So-8-7539-01","Pod_140",8,50,11,51.75,252.875,1.72,64.625,2.37125,67.84875,8.365,30.82125,4.875,5.5,"B","5",582
"583","So-8-7539-02","Pod_141",8,51,10.375,51.375,235.25,1.6475,55.75,2.52375,82.13571429,8.844285714,49.75571429,4,6.375,"B","5",583
"584","So-8-7539-03","Pod_142",8,49,10.875,50.5,245.175,1.6525,53.125,2.27,62.22857143,7.488333333,39.13333333,5.25,5.375,"B","5",584
"585","So-8-7539-04","Pod_143",7,59,8.285714286,55.85714286,227.4,1.502,61,2.466,54.7075,7.9425,33.455,2.142857143,5.714285714,"B","5",585
"586","So-10-20006-01","Pod_48",7,52,8.428571429,53,251.8571429,1.865714286,73.42857143,2.775714286,89.72571429,8.067142857,44.69714286,3.285714286,5.285714286,"B","5",586
"587","So-10-20006-02","Pod_49",8,53.5,11.875,53.25,223.9,1.65125,55.6875,2.3375,60.08285714,7.737142857,31.84285714,4,7.25,"B","5",587
"588","So-10-20006-03","Pod_50",8,53,9,52.75,277.875,1.72375,82.6875,2.395,77.67,8.215572479,47.49166667,5.25,3.375,"B","5",588
"589","So-10-20110-02","Pod_52",7,51,11.57142857,51.42857143,231.8571429,1.521428571,52.57142857,2.321428571,67.50166667,8.686666667,38.72166667,5.571428571,5.428571429,"B","5",589
"590","So-10-20110-03","Pod_53",8,49,9.625,49.75,273.75,1.88,63.575,2.5325,68.96375,9.48625,42.24625,4.25,5.375,"B","5",590
"591","So-10-20117-02","Pod_55",8,54.5,12.5,55.125,232.8125,1.7725,57.75,2.77125,81.48857143,7.491428571,48.72833333,4.875,7.625,"B","5",591
"592","So-10-20117-03","Pod_56",7,50,8.714285714,50.5,244.6875,1.5525,57.625,2.49,64.46375,7.38125,32.23875,4.125,4.285714286,"B","5",592
"593","So-10-20279-01","Pod_57",8,53.5,8,53.125,239.5,1.89125,56.75,2.90875,75.96875,7.4875,45.98714286,4.125,4,"B","5",593
"594","So-10-20279-02","Pod_58",7,47,11.42857143,47.42857143,230.5714286,1.392857143,52.14285714,1.874285714,37.46666667,7.4175,26.4825,7.142857143,3.571428571,"B","5",594
"595","So-10-20279-03","Pod_59",7,48,9.285714286,49.16666667,242.2857143,1.435,52.71428571,2.178571429,41.98666667,7.182,21.06333333,4.142857143,5,"B","5",595
"596","So-10-20302-01","Pod_60",8,54,6.125,54.25,247.25,1.9625,58.6875,3.0575,114.41,8.985,70.08333333,3.375,2.75,"B","5",596
"597","So-10-20302-03","Pod_62",8,55,9,53.75,235,1.805,56.75,2.7075,79.18857143,8.3,40.07714286,3.75,5.5,"B","5",597
"598","So-10-20327-01","Pod_63",8,48.5,13.25,48.75,238.25,1.5925,56.375,2.325,47.08333333,8.828,24.60333333,6.875,6.25,"B","5",598
"599","So-10-20327-02","Pod_64",7,58,9,58.71428571,257.2857143,1.61,57.42857143,2.275714286,63.97285714,7.8,22.08,4.428571429,4.142857143,"B","5",599
"600","So-10-20327-03","Pod_65",8,56.5,10.5,57.375,259.7571429,1.793333333,57.14285714,2.641428571,88.07,8.81,51.01,4.25,5.875,"B","5",600
"601","So-10-20333-01","Pod_66",8,49.5,11.125,50.25,241.25,1.62875,58.375,2.3825,84.72,7.81,42.7425,5.25,5.5,"B","5",601
"602","So-10-20333-02","Pod_67",3,57.5,9.5,58.5,266.3333333,1.686666667,93,2.753333333,72.41333333,8.556666667,34.94666667,5,7,"B","5",602
"603","So-10-20333-03","Pod_68",7,50,12.57142857,50.28571429,253.8571429,1.684285714,64.71428571,2.727142857,71.02571429,7.671428571,43.25,5.571428571,6.714285714,"B","5",603
"604","So-10-20333-04","Pod_69",8,54,9.375,53.625,240.375,1.99375,64.25,2.79625,91.42,9.192857143,44.59285714,4,5,"B","5",604
"605","So-10-20347-01","Pod_71",8,49,12,50,244.975,1.78625,60.625,2.45625,70.04,8.426,44.396,5.625,6.125,"B","5",605
"606","So-10-20347-02","Pod_72",8,52.5,8.75,52.125,262.625,1.6975,62.0625,2.925,85.91625,7.08875,49.50625,5,3.375,"B","5",606
"607","So-10-20347-03","Pod_73",8,55.5,7.75,55.5,250.75,1.66,56.6875,2.2525,56.87142857,7.797142857,38.92,4.875,3.125,"B","5",607
"608","So-10-20363-02","Pod_75",6,48,8.833333333,48.28571429,239.7142857,1.524285714,50.57142857,2.248571429,44.116,7.784,25.0675,6.857142857,2.5,"B","5",608
"609","So-10-56965-01","Pod_77",6,55,6.833333333,54.16666667,258.2,1.838,68.4,2.806,91.934,8.172,28.27,4.333333333,2.666666667,"B","5",609
"610","So-10-56965-02","Pod_78",8,53,11.375,52.875,257.1875,1.59625,58.25,2.54,61.9975,8.044285714,36.35857143,5.375,5.875,"B","5",610
"611","So-10-56965-03","Pod_79",8,56,8.625,54.5,247.5,1.585,56.25,2.6525,82.26428571,8.014285714,46.63571429,3.625,5.125,"B","5",611
"612","So-21-1061629-01","Pod_80",8,51.5,10,51.25,235.8375,1.42875,58.5625,2.3575,58.9225,8.632857143,35.84428571,3.75,5.75,"B","5",612
"613","So-21-1061629-02","Pod_81",7,53.5,12.14285714,53.25,248.7875,1.605,52,2.525,60.5625,8.21,38.50875,6.125,5.857142857,"B","5",613
"614","So-21-28371-01","Pod_83",7,51,10.57142857,50.85714286,234.1428571,1.981428571,63.71428571,2.872857143,95.33166667,8.943333333,65.42,4.428571429,6.142857143,"B","5",614
"615","So-21-28371-04","Pod_86",8,50,11.375,51.57142857,239.5,1.6125,61.4375,2.2025,61.84428571,8.848571429,32.13571429,4,7,"B","5",615
"616","So-21-28423-01","Pod_87",7,55,10.42857143,54.28571429,240.8571429,1.918571429,57,3.368571429,113.2014286,8.017142857,76.39857143,3.714285714,6.857142857,"B","5",616
"617","So-21-28423-02","Pod_88",8,51,9.625,51.625,232.875,1.795,56.5,2.80625,78.91,9.32,48.51857143,4.75,4.875,"B","5",617
"618","So-21-28423-03","Pod_89",8,54.5,10,53.875,268.375,1.705,60.875,3.027142857,78.9875,7.68875,53.57125,4.5,5.5,"B","5",618
"619","So-21-28425-01","Pod_90",8,56.5,10.25,54.875,239,1.57,58.125,2.55625,71.466,8.355,40.896,5.25,4.75,"B","5",619
"620","So-21-28425-02","Pod_91",6,60,11.5,59.4,253.3333333,2.041666667,68,3.306666667,110.0766667,8.226666667,61.21833333,3.833333333,7.666666667,"B","5",620
"621","So-21-28425-03","Pod_92",8,57.5,11.5,60.25,229.375,1.5875,49.6875,2.37375,47.335,7.498333333,34.90666667,4.25,7.375,"B","5",621
"622","So-21-28449-01","Pod_93",8,50.5,11.75,50.875,250.35,1.93625,63.6875,2.83875,86.50833333,8.05125,57.19166667,3.625,8.375,"B","5",622
"623","So-21-28449-02","Pod_94",8,49,9.25,50.125,256,1.645714286,64.14285714,2.902857143,80.956,8.078,48.216,4.875,4.75,"B","5",623
"624","So-21-28449-04","Pod_96",8,51.5,10.375,51.625,216.3875,1.53,50.625,2.50375,59.39625,8.08,29.0975,3.375,6.875,"B","5",624
"625","So-21-29822-01","Pod_97",7,58,9.428571429,56.85714286,288,2.061428571,87.07142857,2.957142857,110.5883333,8.868333333,73.81833333,3,6.142857143,"B","5",625
"626","So-21-29822-02","Pod_98",8,53.5,9.25,53.25,290.375,1.65125,84.375,2.52,63.01857143,9.055714286,35.00857143,4.5,4.625,"B","5",626
"627","So-21-30218-01","Pod_99",8,55,9.625,54.5,253.75,1.99,61.125,2.68,85.54714286,9.805,50.52571429,4.375,5.25,"B","5",627
"628","So-21-30507-02","Pod_103",8,47,9.625,47.5,230.875,1.8,58.5625,2.5375,66.27,8.85375,36.83125,4.375,5.125,"B","5",628
"629","So-6-3189-01","Pod_111",8,52.5,8.875,52.75,272.75,1.76571428571429,69.75,2.86625,87.9375,8.95,50.95875,4.625,3.875,"B","5",629
"630","So-6-3189-02","Pod_112",6,51,8,51.1666666666667,256.166666666667,2.02666666666667,76.8333333333333,2.8,83.7016666666667,8.56833333333333,34.6716666666667,3.66666666666667,4.33333333333333,"B","5",630
"631","So-6-3189-03","Pod_113",8,58.5,9.625,57.875,258.5,2.14625,76.125,2.9425,75.5033333333333,7.73285714285714,31.9885714285714,3.625,6,"B","5",631
"632","So-6-4253-02","Pod_117",7,52,8.14285714285714,52.7142857142857,243.142857142857,1.65142857142857,74.3571428571429,2.38571428571429,45.5,7.83,21.4175,3.14285714285714,5,"B","5",632
"633","So-8-11559-03","Pod_124",6,49,9.33333333333333,50,226.166666666667,1.80666666666667,58.5,2.56833333333333,62.895,8.87666666666667,33.96,3.66666666666667,5.66666666666667,"B","5",633
"634","So-8-6858-03","Pod_134",8,54,10.375,53.875,248.25,1.8625,64.375,2.89375,104.428333333333,8.3925,51.325,4.25,5.875,"B","5",634
"635","So-8-7024-02","Pod_136",8,49.5,8.5,51,233.375,1.555,54.0625,2.485,56.1557142857143,8.22375,33.7242857142857,3.875,4.125,"B","5",635
"636","So-8-7024-03","Pod_137",8,47,11.25,47.25,223.625,1.59,44.75,1.9925,33.908,7.74666666666667,24.5366666666667,6,5.25,"B","5",636
"637","So-10-20117-01","Pod_54",8,46,11.75,45.625,231.875,1.7275,56.3125,2.27375,62.57,8.715,36.1675,6.125,5.375,"B","5",637
